id,track_name,popularity,artist,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6fuBupFzL5hEpd8UaFaMbT,"L'Enfant et les sortilèges, M.71: Five-o'clock Foxtrott",0,Maurice Ravel,0.529,0.055,10.0,-17.969,0.0484,0.979,0.736,0.147,0.526,94.761
0G8GT0O1E0FzTab7Usi413,"Sonata for Violin & Cello, M. 73: II. Très vif",0,Maurice Ravel,0.457,0.0782,7.0,-22.19,0.0761,0.974,0.592,0.101,0.254,172.201
4G2cKcDcJSi3eQMx9MaBPg,Vocalise - Étude (en forme de habañera),0,Maurice Ravel,0.245,0.00905,0.0,-27.801,0.052,0.993,0.953,0.0472,0.0686,130.283
0F7jg2GwNVvwbbB928LYjH,"Ma mère l'Oye, M. 60 - For Piano Duet: 3. Laideronnette, impératrice des pagodes",0,Maurice Ravel,0.414,0.0902,8.0,-21.359,0.0419,0.989,0.918,0.0936,0.176,115.508
7hikK7hOLVnc5Sd1zZUaMv,"Rapsodie espagnole, M.54 - Arr. 2 Pianos by Ravel: 2. Malagueña",0,Maurice Ravel,0.399,0.0769,8.0,-28.269,0.0416,0.99,0.926,0.0784,0.176,97.01
6xJ0J5RHzTWQGBlXpEFx8f,"Ma mère l'Oye, M. 60 - For Piano Duet: 2. Petit Poucet",0,Maurice Ravel,0.469,0.0393,0.0,-27.996,0.0698,0.995,0.878,0.16,0.291,134.525
6sC3oI5rjWIO7OcFtdFc4Q,"5 Mélodies populaires grecques: Chanson Des Ceuilleuses De Lentisques, M. 5 (Performed On Viola And Piano)",0,Maurice Ravel,0.14,0.00726,9.0,-29.426,0.0455,0.982,0.663,0.067,0.0375,88.607
2DU7YWnEtNkdby3HcBIHbd,"Ravel: Boléro, M. 81 (Transcr. Ducros for Cello Ensemble)",0,Maurice Ravel,0.491,0.218,0.0,-19.151,0.0382,0.883,0.859,0.0596,0.486,66.021
3mTspSjk6vz8vmpDgoATLr,"Ravel: Pavane pour une infante défunte, M. 19 (Version for Cello and Piano)",25,Maurice Ravel,0.165,0.0398,4.0,-23.656,0.0375,0.974,0.617,0.0934,0.119,97.461
7MkBldipBo4SenhuRXCeVJ,"Ravel: Valses nobles et sentimentales, M. 61: No. 1, Modéré, très franc",6,Maurice Ravel,0.411,0.217,0.0,-19.625,0.0362,0.992,0.772,0.132,0.111,114.929
0jKsiBF09Lg0sjAjdBwesP,"Ravel: Valses nobles et sentimentales, M. 61: No. 2, Assez lent, avec une expression intense",7,Maurice Ravel,0.449,0.00408,7.0,-33.087,0.05,0.994,0.919,0.107,0.0705,134.639
3C1wghfDAqVTtvWUxBBa04,"Ravel: Valses nobles et sentimentales, M. 61: No. 3, Modéré",6,Maurice Ravel,0.448,0.0306,7.0,-31.16,0.0412,0.995,0.932,0.067,0.0738,62.24
1XxX2k61dtd4Q2SxR47p6u,"Ravel: Valses nobles et sentimentales, M. 61: No. 4, Assez animé",6,Maurice Ravel,0.272,0.0443,4.0,-31.431,0.0363,0.994,0.936,0.108,0.0537,110.219
5JxRrdNiIFpgYCNeDLlUtm,"Ravel: Valses nobles et sentimentales, M. 61: No. 5, Presque lent, dans un sentiment intime",6,Maurice Ravel,0.354,0.0216,6.0,-33.966,0.0446,0.991,0.911,0.086,0.0629,133.34
1B19RLhIbkXxYqmFvXnNgb,"Ravel: Valses nobles et sentimentales, M. 61: No. 6, Vif",6,Maurice Ravel,0.288,0.114,2.0,-28.832,0.0579,0.995,0.912,0.155,0.0853,144.605
79C6atcmgnEdKnt1hHo8Px,"Ravel: Valses nobles et sentimentales, M. 61: No. 7, Moins vif",6,Maurice Ravel,0.387,0.0923,6.0,-19.488,0.0409,0.992,0.872,0.0652,0.0625,71.513
2lPNEkuwu6UDi3yTT4JYTO,"Ravel: Valses nobles et sentimentales, M. 61: No. 8, Épilogue. Lent",6,Maurice Ravel,0.338,0.00275,0.0,-33.341,0.0454,0.988,0.89,0.0638,0.0367,75.123
7wFnY9Mso6giYum9YOJt3t,"À la manière de Chabrier, M. 63/2",8,Maurice Ravel,0.228,0.00729,7.0,-40.25,0.0404,0.994,0.933,0.0537,0.0533,68.026
45T4opCuoRAp3qbKWolTnm,"Valses nobles et sentimentales, M. 61: I. Modéré, très franc",8,Maurice Ravel,0.389,0.151,9.0,-22.678,0.0302,0.987,0.919,0.235,0.15,102.899
6qVguSVL1x3RZ2LzxnuTJs,"Valses nobles et sentimentales, M. 61: II. Assez lent, avec une expression intense",8,Maurice Ravel,0.444,0.00362,3.0,-36.243,0.044,0.989,0.929,0.0889,0.216,109.688
77fB0UuYQf8M2cVyLXOiKw,"Valses nobles et sentimentales, M. 61: III. Modéré",8,Maurice Ravel,0.34,0.0207,7.0,-36.13,0.0319,0.994,0.926,0.0629,0.156,165.565
5fkko8NayhaQuICCeqqnpl,"Valses nobles et sentimentales, M. 61: IV. Assez animé",7,Maurice Ravel,0.291,0.027,8.0,-34.585,0.0372,0.993,0.945,0.132,0.127,120.993
1uWWUgfFUkTXNZCURkd5cM,"Valses nobles et sentimentales, M. 61: V. Presque lent, dans un sentiment intime",7,Maurice Ravel,0.317,0.0164,9.0,-38.875,0.0514,0.993,0.972,0.0795,0.0413,87.458
5gdFsEhYQRi8twqmhhvaz8,"Valses nobles et sentimentales, M. 61: VI. Vif",7,Maurice Ravel,0.33,0.135,7.0,-30.183,0.0401,0.993,0.966,0.117,0.308,81.123
5zCLSIlZpXIxBTPmofgf92,"Valses nobles et sentimentales, M. 61: VII. Moins vif",7,Maurice Ravel,0.419,0.0725,9.0,-22.688,0.0417,0.991,0.88,0.0831,0.0589,110.626
7afbjReROM407oAppdXwBB,"Valses nobles et sentimentales, M. 61: VIII. Epilogue. Lent",7,Maurice Ravel,0.317,0.00134,0.0,-42.879,0.0339,0.982,0.921,0.0899,0.0373,68.229
4Os10HL80n99xNG12B93sC,"Piano Trio in A Minor, M. 67: I. Modéré",2,Maurice Ravel,0.153,0.0454,0.0,-26.507,0.0386,0.913,0.0211,0.07,0.0553,88.981
2gKczGRPf7AmACUABb7lMN,"Piano Trio in A Minor, M. 67: II. Pantoum. Assez vif",2,Maurice Ravel,0.401,0.157,0.0,-19.766,0.0373,0.947,0.598,0.0383,0.199,99.848
0qokFTrqN8TSwxgxrRaMyv,"Piano Trio in A Minor, M. 67: III. Passacaille. Très large",2,Maurice Ravel,0.081,0.0054,6.0,-26.264,0.0408,0.93,0.245,0.122,0.0722,76.297
1ucRulcX7s5qLo4PvrcR98,"Piano Trio in A Minor, M. 67: IV. Final. Animé",2,Maurice Ravel,0.224,0.189,9.0,-19.011,0.0379,0.935,0.0265,0.219,0.0717,81.175
6Q4CJcUauZuuBVIDUGM11t,"Miroirs, M. 43: I. Noctuelles",2,Maurice Ravel,0.259,0.0286,5.0,-30.786,0.0363,0.991,0.897,0.0894,0.0396,61.106
6YeZvAKsOwPLX1BIfURlcc,"Miroirs, M. 43: II. Oiseaux tristes",2,Maurice Ravel,0.2,0.00501,10.0,-36.687,0.0391,0.986,0.913,0.0997,0.0789,175.467
6PS0hdX59TTq4LJFfhs3ND,"Miroirs, M. 43: III. Une barque sur l'océan",2,Maurice Ravel,0.224,0.0521,11.0,-25.81,0.0385,0.983,0.836,0.0669,0.0314,67.838
5ScN6y1HIdgaUBTo6TbhWi,"Miroirs, M. 43: IV. Alborada del gracioso",2,Maurice Ravel,0.46,0.124,2.0,-23.682,0.0427,0.989,0.893,0.0728,0.085,128.508
5e3EolIkoz7WC3XvuOEahj,"Miroirs, M. 43: V. La vallée des cloches",2,Maurice Ravel,0.363,0.00168,1.0,-39.902,0.0418,0.993,0.917,0.057,0.0397,129.886
2bnNPMlcCenSXjnkJ37mN5,All-Night Vigil (Vespers) Op. 37: No. 5 'now Lettest Thou. Kyiv Chant' (Transcr. S.Rachmaninoff),13,Sergei Rachmaninoff,0.615,0.0284,10.0,-27.034,0.107,0.995,0.951,0.0924,0.435,99.511
1CwwQi0gStukHCSHAeclVI,"Romances, Op. 21: No. 12, 'How Painful for Me' (Arr. For Solo Piano by A.Schaefer)",12,Sergei Rachmaninoff,0.259,0.0776,7.0,-21.442,0.0358,0.991,0.889,0.141,0.0742,68.45
39uWyswClo5xELgRdl8GGj,"Romances, Op. 21: XI 'no Prophet I' (Trans. A.Schaefer)",12,Sergei Rachmaninoff,0.406,0.0803,3.0,-19.322,0.0398,0.991,0.83,0.116,0.0423,134.138
4q2Z0C4iOZ47oMxLC2uWWd,"Preludes, Op. 23: Prelude, Op. 23 in D Major, No. 4, Andante Cantabile",11,Sergei Rachmaninoff,0.351,0.0284,2.0,-24.94,0.0429,0.993,0.903,0.101,0.0393,69.614
5GXg90NyFFIG1h9RkBqL2e,"Preludes, Op. 23: Prelude, Op. 23 in C Minor, No. 7, Allegro",11,Sergei Rachmaninoff,0.295,0.0987,5.0,-20.78,0.0319,0.993,0.9,0.108,0.0396,61.579
2MN3DIyp81XccCdjuiJ48y,"Preludes, Op. 23: Prelude in E-Flat Major, Op. 23, No. 6, Andante",10,Sergei Rachmaninoff,0.336,0.0304,3.0,-27.116,0.0328,0.992,0.923,0.0838,0.0794,69.68
6UWTptVeTZjsM3ZAWpSx56,"Preludes, Op. 32: Prelude in G-Sharp Minor, Op. 32, No. 12, Allegro",10,Sergei Rachmaninoff,0.286,0.0451,4.0,-25.041,0.0392,0.989,0.933,0.0742,0.0385,70.445
1HfhzOCoxUExtaLgpgzIIt,"Prelude, Op. 3 No. 2, in C# Minor - Upon Piano Roll",9,Sergei Rachmaninoff,0.438,0.119,9.0,-17.778,0.0471,0.993,0.882,0.0771,0.0652,85.688
47KzmeYB9qOBy1qiHCLuqa,"Prelude in F Major, Op. 2 No. 1",4,Sergei Rachmaninoff,0.136,0.0211,5.0,-34.081,0.0404,0.986,0.861,0.115,0.126,70.178
3ZhKq2TkrU86YN5A3M4WSN,"Oriental Dance, Op. 2 No. 2",0,Sergei Rachmaninoff,0.169,0.0355,9.0,-32.925,0.0446,0.988,0.468,0.199,0.0538,65.369
6PvLlNpNRJImpGKN6GzU0r,"Cello Sonata in G Minor, Op. 19: III. Andante",0,Sergei Rachmaninoff,0.112,0.0122,3.0,-31.068,0.0386,0.976,0.679,0.0602,0.0399,58.512
5S3Er5VBzE09XuH4aq3raa,"Cello Sonata in G Minor, Op. 19: II. Allegro scherzando",0,Sergei Rachmaninoff,0.218,0.0281,8.0,-31.27,0.0362,0.99,0.913,0.118,0.199,88.783
084Q9aRuW1g2HsmAQTonfQ,"10 Preludes, Op. 23: No. 5 in G Minor",15,Sergei Rachmaninoff,0.34,0.233,7.0,-17.207,0.0361,0.986,0.888,0.114,0.184,120.875
1ORLOsYCf84jPWJF0OiZbe,"Etudes-tableaux, Op. 39: No. 1 in C Minor. Allegro agitato",14,Sergei Rachmaninoff,0.304,0.249,8.0,-17.443,0.0317,0.989,0.893,0.0783,0.079,101.196
1EwvaiWrqQ0TM75KVr4D7s,"Etudes-tableaux, Op. 39: No. 2 in A Minor. Lento assai",14,Sergei Rachmaninoff,0.186,0.0133,9.0,-26.44,0.0385,0.993,0.891,0.0816,0.0388,69.059
1ajwSsuZwwB0QXsqmE7xln,"Etudes-tableaux, Op. 39: No. 3 in F-Sharp Minor. Allegro molto",13,Sergei Rachmaninoff,0.342,0.137,6.0,-20.366,0.0347,0.987,0.882,0.123,0.0528,92.723
1rxd6Muqj1izUtAnMv6ccB,"Etudes-tableaux, Op. 39: No. 4 in B Minor. Allegro assai",13,Sergei Rachmaninoff,0.4,0.233,11.0,-22.966,0.0311,0.993,0.828,0.134,0.508,105.338
3kmleLJGyfsQxYAH0Q3q9b,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor. Appassionato",13,Sergei Rachmaninoff,0.233,0.228,3.0,-17.391,0.0324,0.991,0.811,0.114,0.0366,85.164
3235UyKpZ472hVIB0zRvJK,"Etudes-tableaux, Op. 39: No. 6 in A Minor. Allegro",12,Sergei Rachmaninoff,0.324,0.177,5.0,-21.07,0.0389,0.991,0.895,0.0893,0.211,162.611
6aeLtFmXFfzdc4aQzDKBAO,"Etudes-tableaux, Op. 39: No. 7 in C Minor. Lento lugubre",12,Sergei Rachmaninoff,0.334,0.034,1.0,-23.39,0.0637,0.994,0.911,0.121,0.0567,183.145
45cmWXVnmd3vHrl8sbL7xv,"Etudes-tableaux, Op. 39: No. 8 in D Minor. Allegro moderato",11,Sergei Rachmaninoff,0.243,0.17,2.0,-22.029,0.0373,0.993,0.908,0.0816,0.191,81.885
257FruaLyAgShaIOQDbCpa,"Etudes-tableaux, Op. 39: No. 9 in D Major. Allegro moderato (Tempo di marcia)",11,Sergei Rachmaninoff,0.399,0.279,7.0,-18.16,0.032,0.99,0.898,0.0935,0.156,103.248
5VtfUNDRZ6cq53sq0GZjV0,"Variations On A Theme Of Corelli, Op. 42: Theme (andante)",11,Sergei Rachmaninoff,0.576,0.00153,2.0,-35.493,0.118,0.993,0.904,0.0728,0.247,109.959
6yQuRycckNDZgyCWBbEeYP,"Variations On A Theme Of Corelli, Op. 42: Variation 1 (poco più mosso)",11,Sergei Rachmaninoff,0.209,0.0103,5.0,-34.753,0.0358,0.995,0.892,0.0857,0.103,77.565
79KtK8JFTUiaQL8Slfxo71,"Variations On A Theme Of Corelli, Op. 42: Variation 2 (l'istesso tempo)",11,Sergei Rachmaninoff,0.165,0.0662,5.0,-34.824,0.0548,0.996,0.719,0.122,0.579,169.805
4UscoKD8uQpROELnKhCYVp,"Variations On A Theme Of Corelli, Op. 42: Variation 3 (tempo di menuetto)",11,Sergei Rachmaninoff,0.501,0.0276,2.0,-24.165,0.0311,0.995,0.957,0.0943,0.319,70.985
652aleenCfJhYbGzgEfj6F,"Variations On A Theme Of Corelli, Op. 42: Variation 4 (andante)",11,Sergei Rachmaninoff,0.454,0.00457,10.0,-32.489,0.0491,0.995,0.388,0.0822,0.185,127.443
3W65jxeFcUKLxhRrCGKJzl,"Variations On A Theme Of Corelli, Op. 42: Variation 5 (allegro)",0,Sergei Rachmaninoff,0.569,0.357,10.0,-14.219,0.0485,0.97,0.764,0.128,0.914,61.989
7sTpN5qfb4wOWqyC2PKdD5,"Variations On A Theme Of Corelli, Op. 42: Variation 6 (l'istesso tempo)",0,Sergei Rachmaninoff,0.48,0.148,10.0,-22.446,0.0546,0.994,0.892,0.163,0.599,104.945
4IzeRcEXnOvEMe7aIQaCFq,"Variations On A Theme Of Corelli, Op. 42: Variation 7 (vivace)",0,Sergei Rachmaninoff,0.245,0.372,6.0,-15.959,0.035,0.991,0.881,0.13,0.103,135.793
17N7ozV6Hl6T5KeDm6HEqu,"Variations On A Theme Of Corelli, Op. 42: Variation 8 (adagio misterioso)",10,Sergei Rachmaninoff,0.425,0.00293,2.0,-38.197,0.0451,0.996,0.926,0.0973,0.0743,80.61
5j1NUxlv9xgMJUsXWbvfsM,"Variations On A Theme Of Corelli, Op. 42: Variation 9 (un poco più mosso)",10,Sergei Rachmaninoff,0.302,0.0307,10.0,-29.633,0.0445,0.994,0.859,0.114,0.0754,110.882
05RVllpEr26fmHbaJAXnlh,"Variations On A Theme Of Corelli, Op. 42: Variation 10 (allegro scherzando)",10,Sergei Rachmaninoff,0.474,0.124,2.0,-26.95,0.0312,0.995,0.89,0.0955,0.807,73.431
44arfxEzfBviSWgFQ2uLwj,"Variations On A Theme Of Corelli, Op. 42: Variation 11 (allegro vivace)",0,Sergei Rachmaninoff,0.433,0.323,0.0,-11.95,0.0363,0.979,0.972,0.207,0.3,125.266
52huJZX33giSx1VncnV0eG,"Variations On A Theme Of Corelli, Op. 42: Variation 12 (l'istesso tempo)",10,Sergei Rachmaninoff,0.405,0.283,10.0,-20.002,0.0445,0.99,0.955,0.138,0.527,136.932
3pVLge7q9CIz7g4XDTkeTz,"Variations On A Theme Of Corelli, Op. 42: Variation 13 (agitato)",10,Sergei Rachmaninoff,0.414,0.245,2.0,-22.822,0.0941,0.995,0.923,0.107,0.432,199.205
3d9B5xgIphAc1YKNiOlE9c,"Variations On A Theme Of Corelli, Op. 42: Intermezzo (a tempo rubato)",10,Sergei Rachmaninoff,0.268,0.0736,1.0,-24.046,0.0398,0.982,0.962,0.13,0.0326,65.276
22tN65O2eFxPqOyDctgkDx,"Variations On A Theme Of Corelli, Op. 42: Variation 14 (andante)",10,Sergei Rachmaninoff,0.465,0.00355,1.0,-31.571,0.0538,0.996,0.866,0.102,0.287,132.982
6b6SwZGeRpVglqFkmStOKU,"Variations On A Theme Of Corelli, Op. 42: Variation 15 (l'istesso tempo)",10,Sergei Rachmaninoff,0.36,0.00615,6.0,-36.116,0.0589,0.996,0.88,0.109,0.0911,69.781
4aG8uUC0pgbyoZHx0i4nfx,"Variations On A Theme Of Corelli, Op. 42: Variation 16 (allegro vivace)",10,Sergei Rachmaninoff,0.51,0.128,2.0,-19.271,0.0383,0.993,0.811,0.13,0.373,114.737
7iRn6mR855u9lcusyn1LQv,"Variations On A Theme Of Corelli, Op. 42: Variation 17 (meno mosso)",10,Sergei Rachmaninoff,0.382,0.00942,2.0,-34.722,0.0312,0.996,0.931,0.0755,0.0884,79.713
00rXwohfGEsDhmHtAzkSAT,"Variations On A Theme Of Corelli, Op. 42: Variation 18 (allegro con brio)",10,Sergei Rachmaninoff,0.463,0.27,5.0,-14.254,0.0349,0.992,0.793,0.148,0.516,146.521
3efgKF7lJd5qYz3kqOfYGS,"Variations On A Theme Of Corelli, Op. 42: Variation 19 (più mosso. agitato)",0,Sergei Rachmaninoff,0.491,0.157,1.0,-16.672,0.0354,0.995,0.934,0.347,0.708,52.568
2oloVCic6MzzzBtBowjSlb,"Variations On A Theme Of Corelli, Op. 42: Variation 20 (più mosso)",9,Sergei Rachmaninoff,0.445,0.351,10.0,-12.773,0.0316,0.988,0.93,0.132,0.163,97.01
3srhv3NSkB1PYG9poOKrVL,"Variations On A Theme Of Corelli, Op. 42: Coda (andante)",10,Sergei Rachmaninoff,0.404,0.0227,2.0,-24.123,0.0474,0.99,0.869,0.112,0.0353,96.205
3AHoVbvJvntpHEZ3EA3KyH,"Piano Sonata No. 1 in D minor, Op. 28: 1. Allegro moderato",9,Sergei Rachmaninoff,0.305,0.108,10.0,-21.939,0.0368,0.988,0.896,0.0723,0.0394,107.926
7A0TDDiGGJZ3G2ZRGQGUC7,"Piano Sonata No. 1 in D minor, Op. 28: 2. Lento",9,Sergei Rachmaninoff,0.196,0.0157,10.0,-28.995,0.0414,0.991,0.928,0.0732,0.0397,70.861
11e1ovDeRjeB4GdXLXkX3v,"Piano Sonata No. 1 in D minor, Op. 28: 3. Allegro molto",8,Sergei Rachmaninoff,0.228,0.141,7.0,-21.374,0.0389,0.989,0.883,0.263,0.0514,69.921
4cOHlDBPcFqYSjoVIHF3N8,"Piano Sonata No. 2 in B flat minor, Op. 36: 1. Allegro agitato",8,Sergei Rachmaninoff,0.33,0.0685,10.0,-21.814,0.0357,0.988,0.899,0.15,0.079,134.507
0yxlrZK3N1ZkrrVizc1z1L,"Piano Sonata No. 2 in B flat minor, Op. 36 - Original version (1913): 2. Non allegro - Lento",7,Sergei Rachmaninoff,0.332,0.021,4.0,-25.832,0.0433,0.991,0.883,0.0777,0.0374,72.875
39IwTT44lOY1tDPfR87seA,"Piano Sonata No. 2 in B flat minor, Op. 36 - Original version (1913): 3. Allegro molto",7,Sergei Rachmaninoff,0.368,0.225,10.0,-18.077,0.0309,0.984,0.852,0.182,0.193,99.659
6OQhG6vUI4TWhJBLNdjzp4,"Vocalise, Op. 34, No. 14",14,Sergei Rachmaninoff,0.0778,0.0952,4.0,-23.628,0.041,0.952,0.88,0.31,0.0373,81.078
4GMQOOjcceJWbQMZiCB0Ya,"Piano Concerto No. 3 in D Minor, Op. 30: I. Allegro ma non tanto",11,Sergei Rachmaninoff,0.266,0.0651,10.0,-23.607,0.0345,0.99,0.896,0.0848,0.0644,137.061
2qijWFZz1QaghH6YpM0gOq,"Piano Concerto No. 3 in D Minor, Op. 30: II. Intermezzo. Adagio",10,Sergei Rachmaninoff,0.16,0.0383,1.0,-24.052,0.0353,0.989,0.901,0.208,0.0368,65.778
330NbJyM9dtxv2Jm327oO2,"Piano Concerto No. 3 in D Minor, Op. 30: III. Finale. Alla breve",9,Sergei Rachmaninoff,0.28,0.182,7.0,-18.836,0.0341,0.986,0.858,0.068,0.0738,89.62
0qAg7pCcYMJKpNOB9sO1fX,"Symphony No. 2 in E Minor, Op. 27: I. Largo - Allegro moderato",9,Sergei Rachmaninoff,0.115,0.127,4.0,-19.058,0.0371,0.973,0.899,0.0601,0.0362,93.847
5rMtBwZxKJG2Z1ttJGvQ08,"Symphony No. 2 in E Minor, Op. 27: II. Allegro molto",8,Sergei Rachmaninoff,0.256,0.172,5.0,-22.021,0.0446,0.958,0.868,0.124,0.235,76.824
6xO6HKPi0qwiY8RYH4SLKg,"Symphony No. 2 in E Minor, Op. 27: III. Adagio",9,Sergei Rachmaninoff,0.098,0.0571,2.0,-22.991,0.0385,0.973,0.919,0.0939,0.0349,86.784
11OGLH016081dzz1jaH7YU,"Symphony No. 2 in E Minor, Op. 27: IV. Allegro vivace",7,Sergei Rachmaninoff,0.195,0.24,6.0,-16.802,0.0328,0.955,0.872,0.2,0.163,92.413
0DJ2qgiS7n4FvGP3GulqNx,"12 Romances, Op. 21: No. 5, Lilacs",18,Sergei Rachmaninoff,0.17,0.0108,8.0,-33.376,0.0323,0.99,0.917,0.0479,0.119,82.726
79nxf1pQEHVwGcMKXZVocb,"Rhapsody on a Theme of Paganini, Op. 43 (Excerpt)",16,Sergei Rachmaninoff,0.195,0.137,1.0,-15.353,0.0322,0.992,0.902,0.105,0.0386,88.517
0A0yShcsYHx3xjTPu0laVS,"L’arlésienne Suite No. 1, Op. 23bis, WD 40: II. Minuet (Arr. Rachmaninoff)",15,Sergei Rachmaninoff,0.387,0.0634,8.0,-30.079,0.0327,0.992,0.883,0.128,0.448,101.682
4Z52GqychQRfBHa6LE7Nyt,"6 Humoresques de concert, Op. 14: No. 1, Minuet",12,Sergei Rachmaninoff,0.434,0.0288,7.0,-28.624,0.0399,0.989,0.921,0.088,0.174,92.965
56Ql8Gl3fWQEznal9adJDg,"3 Waltzes, Op. 34: No. 3 in F Major ""Valse brillante""",13,Sergei Rachmaninoff,0.363,0.0266,5.0,-31.927,0.0376,0.987,0.92,0.11,0.283,133.888
452vjNLaorUVkxnm4iIKJL,The Tale of Tsar Saltan: The Flight of the Bumblebee (Arr. Rachmaninoff),10,Sergei Rachmaninoff,0.457,0.0858,5.0,-29.002,0.0335,0.986,0.904,0.242,0.466,95.071
4QqLtloH3jav9pq6fQkRx2,"Grande valse brillante in E-Flat Major, Op. 18",11,Sergei Rachmaninoff,0.434,0.0696,8.0,-27.615,0.0372,0.989,0.88,0.11,0.347,113.603
4TjBkCOtkQENiRrL2ek6Lf,"Lieder ohne Worte, Op. 67: No. 4, Spinning Song",10,Sergei Rachmaninoff,0.37,0.101,0.0,-32.374,0.0384,0.995,0.914,0.209,0.662,125.368
2eNi2OWbAX5jYtLAnBzajd,"7 Morceaux de salon, Op. 10: No. 3, Barcarolle",9,Sergei Rachmaninoff,0.208,0.0284,7.0,-30.736,0.0349,0.993,0.948,0.0861,0.144,73.016
0Kjiz7PvWIIESc8E7bLaiq,"3 Nocturnes, Op. 15: No. 1 in F Major",8,Sergei Rachmaninoff,0.226,0.0075,5.0,-32.098,0.0338,0.991,0.906,0.0635,0.0495,78.407
0u4g6JTAN01inboEkEX7bn,Solitude,0,Billie Holiday,0.463,0.176,8.0,-12.144,0.0506,0.984,0.00144,0.109,0.164,98.789
0u4g6JTAN01inboEkEX7bn,Solitude,0,Billie Holiday,0.463,0.176,8.0,-12.144,0.0506,0.984,0.00144,0.109,0.164,98.789
0u4g6JTAN01inboEkEX7bn,Solitude,0,Billie Holiday,0.463,0.176,8.0,-12.144,0.0506,0.984,0.00144,0.109,0.164,98.789
0u4g6JTAN01inboEkEX7bn,Solitude,0,Billie Holiday,0.463,0.176,8.0,-12.144,0.0506,0.984,0.00144,0.109,0.164,98.789
3aDr0gO1QOqlf7skVTjqxz,Blue Moon,1,Billie Holiday,0.642,0.299,10.0,-9.837,0.0646,0.982,0.0551,0.172,0.538,125.263
6C3KhLcwI0989ySEKhXbOb,I'll Be Seeing You,1,Billie Holiday,0.278,0.0838,8.0,-13.856,0.0411,0.989,0.0552,0.112,0.186,61.828
3NtTLMfISEFvxtuO9kOwCq,Blue Moon,1,Billie Holiday,0.642,0.299,10.0,-9.837,0.0646,0.982,0.0551,0.172,0.538,125.263
50ZBu9KVMuPeAmEaZOXj9O,Solitude,1,Billie Holiday,0.463,0.176,8.0,-12.144,0.0506,0.984,0.00144,0.109,0.164,98.789
3L66KgX9kHmBXaucrQY9zT,Autumn In New York,0,Billie Holiday,0.566,0.132,10.0,-13.122,0.0563,0.955,8.48e-06,0.108,0.286,71.51
1hXJaNDh2UgyWGVgGfOGkz,Stormy Weather,0,Billie Holiday,0.524,0.119,10.0,-18.138,0.0465,0.92,0.0223,0.157,0.263,122.028
